id,Authors,BestEstimate,CorrelationCoefficient,StandardError,Tstatistic,Observations,DegreesofFreedom,NumberofCountries,TotalSpending,GovernmentConsumption,PublicInvestment,SocialSpending,EducationSpending,HealthSpending,OtherSpending,TradeGlobalization,FinancialGlobalization,OverallEconomicGlobalization,ControlVariables,CountryFixedEffects,TimeFixedEffects,CrossSection,StartingYearData,EndYearData,AdvancedCountriesOnly,DevelopingCountriesOnly,MixofCountries,EconometricStrategy,OLS,RandomEffects,GMM,OtherEstimator,JournalName,YearofPublication,EconomicsJournal,JournalImpactFactor,Primary,Crossauthor,Prior,TermsOfTradeRisk,IncomeLevel,GDPgrowth,Unemployment,LaborPower,PartisanPolitics,OldAge,Democracy,GlobalizationInteracted,OtherGovSpending,LevelLevel,ChangeChange,LevelChange,ChangeLevel
19,Dreher et al. 2008a,0,1.1,0.774647887,1.42,225,188,18,0,0,0,0,0,0,1,0,1,0,"Government expenditures to GDP, inflation, age dependency ratio",1,0,0,1971,2001,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,2.16,2.571428571,0.84,225,188,18,0,0,0,0,0,0,1,0,1,0,"Government expenditures to GDP, inflation, age dependency ratio",1,0,0,1971,2001,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,0.08,0.076190476,1.05,66,28,10,0,0,0,0,0,0,1,1,0,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,0.02,0.1,0.2,66,28,10,0,0,0,0,0,0,1,1,0,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,-0.01,0.0125,-0.8,66,28,10,0,0,0,0,0,0,1,1,0,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,-0.01,0.142857143,-0.07,66,28,10,0,0,0,0,0,0,1,1,0,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,-0.01,0.007575758,-1.32,66,28,10,0,0,0,0,0,0,1,1,0,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,-0.01,0.034482759,-0.29,66,28,10,0,0,0,0,0,1,0,1,0,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,0.01,0.011494253,0.87,66,28,10,0,0,0,0,0,0,1,1,0,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,0.01,0.043478261,0.23,66,28,10,0,0,0,1,0,0,0,1,0,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19,Dreher et al. 2008a,0,-0.04,0.017621145,-2.27,66,28,10,0,0,0,0,0,0,1,0,1,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,-0.01,0.00729927,-1.37,66,28,10,0,0,0,0,0,0,1,0,1,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,0.04,0.027586207,1.45,66,28,10,0,0,0,0,0,0,1,0,1,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,-0.02,0.013605442,-1.47,66,28,10,0,0,0,0,0,1,0,0,1,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,0.01,0.011494253,0.87,66,28,10,0,0,0,1,0,0,0,0,1,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19,Dreher et al. 2008a,0,1.41,1.678571429,0.84,66,28,10,0,0,0,0,0,0,1,0,1,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,-2.58,2.186440678,-1.18,66,28,10,0,0,0,0,0,0,1,0,1,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,0.28,0.341463415,0.82,66,28,10,0,0,0,0,0,0,1,0,1,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,3.44,1.162162162,2.96,66,28,10,0,0,0,0,0,0,1,0,1,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,-0.04,0.129032258,-0.31,66,28,10,0,0,0,0,0,0,1,0,1,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,-0.17,0.739130435,-0.23,66,28,10,0,0,0,0,0,0,1,0,1,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,0.02,0.4,0.05,66,28,10,0,0,0,0,0,1,0,0,1,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,0.51,0.227678571,2.24,66,28,10,0,0,0,0,0,0,1,0,1,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,0.93,0.447115385,2.08,66,28,10,0,0,0,0,1,0,0,0,1,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
19,Dreher et al. 2008a,0,-2.19,1.795081967,-1.22,66,28,10,0,0,0,1,0,0,0,0,1,0,"Expenditure shares of trading partners, Government expenditure to GDP, Interest rate, Age dependency ratio",1,0,0,1991,2000,1,0,0,GMM,0,0,1,0,Public Choice,2008,1,1.064,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.451,0.093568465,4.82,19,11,19,1,0,0,0,0,0,0,1,0,0,"Unemployment, GNP per capita, age dependency ratio, deindustrialisation, female labour force participation",0,0,1,1980,1980,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.537,0.083775351,6.41,19,14,19,1,0,0,0,0,0,0,1,0,0,"Unemployment, GNP per capita",0,0,1,1980,1980,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.403,0.09877451,4.08,19,11,19,1,0,0,0,0,0,0,1,0,0,"Unemployment, GNP per capita, age dependency ratio, deindustrialisation, female labour force participation",0,0,1,1985,1985,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.39,0.083511777,4.67,19,14,19,1,0,0,0,0,0,0,1,0,0,"Unemployment, GNP per capita",0,0,1,1985,1985,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.338,0.114965986,2.94,19,11,19,1,0,0,0,0,0,0,1,0,0,"Unemployment, GNP per capita, age dependency ratio, deindustrialisation, female labour force participation",0,0,1,1990,1990,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.284,0.114056225,2.49,19,14,19,1,0,0,0,0,0,0,1,0,0,"Unemployment, GNP per capita",0,0,1,1990,1990,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.251,0.123039216,2.04,19,11,19,1,0,0,0,0,0,0,1,0,0,"Unemployment, GNP per capita, age dependency ratio, deindustrialisation, female labour force participation",0,0,1,1995,1995,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.162,0.127559055,1.27,19,14,19,1,0,0,0,0,0,0,1,0,0,"Unemployment, GNP per capita",0,0,1,1995,1995,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.099,0.1125,0.88,19,11,19,1,0,0,0,0,0,0,1,0,0,"Unemployment, GNP per capita, age dependency ratio, deindustrialisation, female labour force participation",0,0,1,2000,2000,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.047,0.106818182,0.44,19,14,19,1,0,0,0,0,0,0,1,0,0,"Unemployment, GNP per capita",0,0,1,2000,2000,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.181,0.073279352,2.47,19,11,21,0,0,0,1,0,0,0,1,0,0,"Unemployment, GNP per capita, age dependency ratio, deindustrialisation, female labour force participation",0,0,1,1980,1980,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.2,0.059171598,3.38,19,14,21,0,0,0,1,0,0,0,1,0,0,"Unemployment, GNP per capita",0,0,1,1980,1980,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.201,0.066118421,3.04,19,11,21,0,0,0,1,0,0,0,1,0,0,"Unemployment, GNP per capita, age dependency ratio, deindustrialisation, female labour force participation",0,0,1,1985,1985,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.196,0.047688564,4.11,19,14,21,0,0,0,1,0,0,0,1,0,0,"Unemployment, GNP per capita",0,0,1,1985,1985,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.155,0.078680203,1.97,19,11,21,0,0,0,1,0,0,0,1,0,0,"Unemployment, GNP per capita, age dependency ratio, deindustrialisation, female labour force participation",0,0,1,1990,1990,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.133,0.063333333,2.1,19,14,21,0,0,0,1,0,0,0,1,0,0,"Unemployment, GNP per capita",0,0,1,1990,1990,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.102,0.090265487,1.13,19,11,21,0,0,0,1,0,0,0,1,0,0,"Unemployment, GNP per capita, age dependency ratio, deindustrialisation, female labour force participation",0,0,1,1995,1995,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.086,0.081132075,1.06,19,14,21,0,0,0,1,0,0,0,1,0,0,"Unemployment, GNP per capita",0,0,1,1995,1995,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.037,0.066071429,0.56,19,11,21,0,0,0,1,0,0,0,1,0,0,"Unemployment, GNP per capita, age dependency ratio, deindustrialisation, female labour force participation",0,0,1,2000,2000,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
20,Busemeyer 2009,0,0.026,0.066666667,0.39,19,14,21,0,0,0,1,0,0,0,1,0,0,"Unemployment, GNP per capita",0,0,1,2000,2000,1,0,0,OLS,1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
20,Busemeyer 2009,0,-0.1475,0.041903409,-3.52,484,473,21,1,0,0,0,0,0,0,1,0,0,"Unemployment, Inflation, GNP per capita, Age dependency ratio, Deindustrialisation, Maastricht effect, Time trend",0,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
20,Busemeyer 2009,0,-0.0502,0.017016949,-2.95,484,447,21,1,0,0,0,0,0,0,1,0,0,"Unemployment, Inflation, GNP per capita, Age dependency ratio, Deindustrialisation, Maastricht effect, Time trend",1,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
20,Busemeyer 2009,0,-0.103,0.031790123,-3.24,484,447,21,1,0,0,0,0,0,0,1,0,0,"Unemployment, Inflation, GNP per capita, Age dependency ratio, Deindustrialisation, Maastricht effect, Time trend",1,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
20,Busemeyer 2009,0,-0.0742,0.024012945,-3.09,482,480,21,0,0,0,1,0,0,0,1,0,0,"Unemployment, Inflation, GNP per capita, Age dependency ratio, Deindustrialisation, Maastricht effect, Time trend",0,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
20,Busemeyer 2009,0,-0.0439,0.022397959,-1.96,482,445,21,0,0,0,1,0,0,0,1,0,0,"Unemployment, Inflation, GNP per capita, Age dependency ratio, Deindustrialisation, Maastricht effect, Time trend",1,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
20,Busemeyer 2009,0,-0.0082,0.013442623,-0.61,482,445,21,0,0,0,1,0,0,0,1,0,0,"Unemployment, Inflation, GNP per capita, Age dependency ratio, Deindustrialisation, Maastricht effect, Time trend",1,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
20,Busemeyer 2009,0,-0.0418,0.01375,-3.04,485,474,21,0,0,0,1,0,0,0,1,0,0,"Unemployment, Inflation, GNP per capita, Age dependency ratio, Deindustrialisation, Maastricht effect, Time trend",0,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
20,Busemeyer 2009,0,-0.0273,0.01092,-2.5,485,448,21,0,0,0,1,0,0,0,1,0,0,"Unemployment, Inflation, GNP per capita, Age dependency ratio, Deindustrialisation, Maastricht effect, Time trend",1,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
20,Busemeyer 2009,0,-0.0129,0.00635468,-2.03,485,448,21,0,0,0,1,0,0,0,1,0,0,"Unemployment, Inflation, GNP per capita, Age dependency ratio, Deindustrialisation, Maastricht effect, Time trend",1,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
20,Busemeyer 2009,0,-0.0611,0.027772727,-2.2,466,455,21,0,0,0,0,0,0,1,1,0,0,"Unemployment, Inflation, GNP per capita, Age dependency ratio, Deindustrialisation, Maastricht effect, Time trend",0,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
20,Busemeyer 2009,0,-0.0564,0.02529148,-2.23,466,429,21,0,0,0,0,0,0,1,1,0,0,"Unemployment, Inflation, GNP per capita, Age dependency ratio, Deindustrialisation, Maastricht effect, Time trend",1,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
20,Busemeyer 2009,0,-0.0418,0.013571429,-3.08,466,429,21,0,0,0,0,0,0,1,1,0,0,"Unemployment, Inflation, GNP per capita, Age dependency ratio, Deindustrialisation, Maastricht effect, Time trend",1,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
20,Busemeyer 2009,1,-0.1538,0.041344086,-3.72,484,471,21,1,0,0,0,0,0,0,1,0,0,"Social democrat cabinet share, Unemployment rate, Inflation, National income per capita, age dependency ratio, Deindustrailisation, Maastricht effect",0,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
20,Busemeyer 2009,0,-0.1024,0.029090909,-3.52,484,430,21,1,0,0,0,0,0,0,1,0,0,"Social democrat cabinet share, Unemployment rate, Inflation, National income per capita, age dependency ratio, Deindustrailisation, Maastricht effect",1,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
20,Busemeyer 2009,0,-0.0495,0.017128028,-2.89,484,430,21,1,0,0,0,0,0,0,1,0,0,"Social democrat cabinet share, Unemployment rate, Inflation, National income per capita, age dependency ratio, Deindustrailisation, Maastricht effect",1,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
20,Busemeyer 2009,0,-0.1098,0.031193182,-3.52,484,387,21,1,0,0,0,0,0,0,1,0,0,"Social democrat cabinet share, Unemployment rate, Inflation, National income per capita, age dependency ratio, Deindustrailisation, Maastricht effect",1,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
20,Busemeyer 2009,0,-0.0477,0.017345455,-2.75,484,387,21,1,0,0,0,0,0,0,1,0,0,"Social democrat cabinet share, Unemployment rate, Inflation, National income per capita, age dependency ratio, Deindustrailisation, Maastricht effect",1,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
20,Busemeyer 2009,0,-0.0663,0.025797665,-2.57,482,468,21,0,0,0,1,0,0,0,1,0,0,"Social democrat cabinet share, Unemployment rate, Inflation, National income per capita, age dependency ratio, Deindustrailisation, Maastricht effect",0,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
20,Busemeyer 2009,0,-0.0435,0.02253886,-1.93,482,441,21,0,0,0,1,0,0,0,1,0,0,"Social democrat cabinet share, Unemployment rate, Inflation, National income per capita, age dependency ratio, Deindustrailisation, Maastricht effect",1,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
20,Busemeyer 2009,0,-0.0077,0.01375,-0.56,482,441,21,0,0,0,1,0,0,0,1,0,0,"Social democrat cabinet share, Unemployment rate, Inflation, National income per capita, age dependency ratio, Deindustrailisation, Maastricht effect",1,0,0,1980,2004,1,0,0,OLS (Error Correction Model),1,0,0,0,European Journal of Political Research,2009,0,3.576,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
21,Epifani and Gancia 2009,0,0.149,0.031,4.806451613,143,141,143,0,1,0,0,0,0,0,1,0,0,xxx,0,0,1,1995,2000,0,0,1,OLS,1,0,0,0,Review of Economic Studies,2009,1,4.455,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
21,Epifani and Gancia 2009,0,0.138,0.033,4.181818182,143,139,143,0,1,0,0,0,0,0,1,0,0,"GDP per capita, Population",0,0,1,1995,2000,0,0,1,OLS,1,0,0,0,Review of Economic Studies,2009,1,4.455,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
21,Epifani and Gancia 2009,0,0.132,0.042,3.142857143,115,111,143,0,1,0,0,0,0,0,1,0,0,"GDP per capita, Population",0,0,1,1995,2000,0,0,1,OLS,1,0,0,0,Review of Economic Studies,2009,1,4.455,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
21,Epifani and Gancia 2009,0,0.104,0.032,3.25,143,138,143,0,1,0,0,0,0,0,1,0,0,"GDP per capita, Population, regional dummies",0,0,1,1995,2000,0,0,1,OLS,1,0,0,0,Review of Economic Studies,2009,1,4.455,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
21,Epifani and Gancia 2009,0,0.167,0.039,4.282051282,131,124,143,0,1,0,0,0,0,0,1,0,0,"GDP per capita, Population, regional dummies, terms of trade variability, interaction of openness with terms of trade variability",0,0,1,1995,2000,0,0,1,OLS,1,0,0,0,Review of Economic Studies,2009,1,4.455,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
21,Epifani and Gancia 2009,0,0.15,0.034,4.411764706,111,100,143,0,1,0,0,0,0,0,1,0,0,"GDP per capita, Population, regional dummies, black market premium, current account restrictions, exchange rate restrictions, capital account restrictions",0,0,1,1995,2000,0,0,1,OLS,1,0,0,0,Review of Economic Studies,2009,1,4.455,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
21,Epifani and Gancia 2009,0,0.192,0.047,4.085106383,104,95,143,0,1,0,0,0,0,0,1,0,0,"GDP per capita, Population, regional dummies, terms of trade variability, interaction of openness with terms of trade variability, black market premium, current account restrictions, exchange rate restrictions, capital account restrictions",0,0,1,1995,2000,0,0,1,OLS,1,0,0,0,Review of Economic Studies,2009,1,4.455,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
21,Epifani and Gancia 2009,0,0.033,0.024,1.375,58,56,143,0,0,0,1,0,0,0,1,0,0,xxx,0,0,1,1995,2000,0,0,1,OLS,1,0,0,0,Review of Economic Studies,2009,1,4.455,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,Epifani and Gancia 2009,0,-0.005,0.027,-0.185185185,58,54,143,0,0,0,1,0,0,0,1,0,0,"GDP per capita, Population",0,0,1,1995,2000,0,0,1,OLS,1,0,0,0,Review of Economic Studies,2009,1,4.455,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21,Epifani and Gancia 2009,0,0.029,0.039,0.743589744,55,49,143,0,0,0,1,0,0,0,1,0,0,"GDP per capita, Population, regional dummies, terms of trade variability, interaction of trade to GDP with terms of trade variability",0,0,1,1995,2000,0,0,1,OLS,1,0,0,0,Review of Economic Studies,2009,1,4.455,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
21,Epifani and Gancia 2009,0,0.188,0.051,3.68627451,55,49,143,0,1,0,0,0,0,0,1,0,0,"GDP per capita, Population, regional dummies, terms of trade variability, interaction of trade to GDP with terms of trade variability",0,0,1,1995,2000,0,0,1,OLS,1,0,0,0,Review of Economic Studies,2009,1,4.455,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
